epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,192.691,1.78822,3.02887,1.89816,0.5885131148847962,0.5312732201227776,0.4346870764569879,0.24171250896914612,1.68362,2.19461,1.63261,0.00332842,0.00332842,0.00332842
2,365.518,1.87087,2.59868,1.93437,0.47365436232692865,0.40341438783916655,0.2888357383932605,0.14097424858486804,1.97123,2.78754,1.9211,0.00659581,0.00659581,0.00659581
3,532.36,2.05783,2.94726,2.13795,0.3530452576470275,0.3141274017380212,0.18109490020994443,0.07592441999521646,2.28495,3.75882,2.20594,0.00979719,0.00979719,0.00979719
4,696.798,2.09678,3.00495,2.20054,0.5461845916713173,0.40376039756570725,0.307948656621223,0.1428855404076643,2.03521,2.68288,2.04325,0.009703,0.009703,0.009703
5,864.388,1.97352,2.7448,2.09406,0.546612984666082,0.4128719870312791,0.3566042148343033,0.17560817454622762,1.96745,2.49059,1.96697,0.009604,0.009604,0.009604
6,1032.92,1.88619,2.54861,2.01884,0.5678678678678678,0.4743958117409445,0.3982901485556352,0.2096324643227298,1.82827,2.34794,1.84048,0.009505,0.009505,0.009505
7,1199.0,1.81219,2.38135,1.95303,0.6793653830821972,0.51499428632172,0.46610805495761237,0.2427505381487682,1.84045,2.23017,1.84629,0.009406,0.009406,0.009406
8,1360.6,1.74301,2.23976,1.89247,0.6008046985038136,0.573404023492519,0.4765707300220574,0.24962130271864783,1.81413,2.22347,1.83402,0.009307,0.009307,0.009307
9,1521.83,1.68702,2.11502,1.84237,0.6596263520157324,0.5555927609024953,0.4917457280289138,0.2701347365064179,1.77805,2.12233,1.80324,0.009208,0.009208,0.009208
10,1683.18,1.62953,1.99678,1.78416,0.7298498498498498,0.5773584203672699,0.5627436285843365,0.3019346780408727,1.76329,2.02201,1.77101,0.009109,0.009109,0.009109
11,1845.88,1.57583,1.88828,1.74379,0.6855111748917058,0.6122394961333014,0.5387865741848042,0.29483324031996594,1.74267,2.04342,1.76696,0.00901,0.00901,0.00901
12,2008.17,1.5324,1.80315,1.70708,0.7374291105264557,0.5801924047941747,0.5474697706556113,0.3007648356320923,1.73654,2.05945,1.76781,0.008911,0.008911,0.008911
13,2170.13,1.47422,1.69772,1.65996,0.7633139334024289,0.6345818384756436,0.5845092880491111,0.31565973052698715,1.74896,1.93364,1.76576,0.008812,0.008812,0.008812
14,2332.75,1.42498,1.59936,1.61679,0.7606776688192617,0.640266283983098,0.5806207977889393,0.32124531611257273,1.76191,2.00438,1.77149,0.008713,0.008713,0.008713
15,2493.63,1.37491,1.51453,1.57819,0.7621276143400036,0.6519317547636131,0.6144967976826383,0.3285279970235722,1.75757,1.95888,1.77795,0.008614,0.008614,0.008614
16,2655.85,1.3252,1.43225,1.53598,0.7251540035610832,0.6340216322517206,0.5945600467724361,0.32869276356002014,1.75574,1.98829,1.79231,0.008515,0.008515,0.008515
17,2819.71,1.27884,1.3397,1.49781,0.8058731297669349,0.6280735602859495,0.62,0.3334050865024316,1.7387,1.90837,1.77664,0.008416,0.008416,0.008416
18,2983.24,1.22614,1.25143,1.45233,0.7881607270987802,0.6406617236705732,0.6139201148050705,0.33790321294746073,1.76081,1.95241,1.80514,0.008317,0.008317,0.008317
19,3146.35,1.1849,1.16708,1.41866,0.7511706396662149,0.6594451088256397,0.6101140078131229,0.3306205320364612,1.77637,1.96055,1.82691,0.008218,0.008218,0.008218
20,3308.28,1.13219,1.08631,1.37885,0.8299949507029152,0.6000302957825081,0.6065220973185574,0.3304392888463685,1.79252,2.01048,1.85412,0.008119,0.008119,0.008119
21,3472.21,1.09639,1.03335,1.34915,0.7506104334422918,0.6456211964176566,0.6040341226181933,0.33195514098168966,1.79391,2.05356,1.86049,0.00802,0.00802,0.00802
22,3634.22,1.04551,0.96327,1.30965,0.8047197640117993,0.6172154455340295,0.6134587685030162,0.3407042440670759,1.80796,2.00324,1.8965,0.007921,0.007921,0.007921
23,3795.75,1.00943,0.91067,1.28084,0.7879959605623322,0.6598570251667596,0.6180557548699142,0.33838103590315977,1.80911,2.06991,1.89977,0.007822,0.007822,0.007822
24,3958.54,0.97377,0.85234,1.25389,0.7859363788567327,0.6226197879295223,0.5865688697547103,0.3206192032740705,1.82535,2.12017,1.91644,0.007723,0.007723,0.007723
25,4122.66,0.93812,0.81496,1.22653,0.8250849079167663,0.6243498365622259,0.609372558399107,0.3334874697706556,1.81967,2.12354,1.93665,0.007624,0.007624,0.007624
26,4285.62,0.90062,0.75888,1.19919,0.8032533418374126,0.6047261420712747,0.600442212123628,0.32714395811740943,1.83512,2.18266,1.96355,0.007525,0.007525,0.007525
27,4447.75,0.87085,0.72233,1.17484,0.7681251162667091,0.6381902256238539,0.6017603444152116,0.32528209625554755,1.86481,2.1945,2.00192,0.007426,0.007426,0.007426
28,4608.79,0.83856,0.68436,1.15205,0.8183130032687553,0.6137718249222673,0.6012330914985782,0.33004384915889334,1.85502,2.24192,2.01458,0.007327,0.007327,0.007327
29,4766.14,0.80886,0.65544,1.12907,0.8399303728507267,0.5833229689866858,0.5868489728666719,0.3211794094979935,1.85903,2.27286,2.02161,0.007228,0.007228,0.007228
30,4921.9,0.78674,0.62806,1.11232,0.8033192484519918,0.6114815700656409,0.5848717744292965,0.32429349703685983,1.8609,2.28068,2.03341,0.007129,0.007129,0.007129
31,5077.29,0.76034,0.60869,1.09361,0.7288942039384516,0.6630205426665603,0.5880188152754523,0.32648489197161756,1.85941,2.31217,2.05621,0.00703,0.00703,0.00703
32,5232.67,0.73465,0.57935,1.07546,0.8544627813654362,0.5892875176061017,0.5784788328151159,0.3206686332350049,1.87514,2.31221,2.06745,0.006931,0.006931,0.006931
33,5387.87,0.71257,0.54776,1.05862,0.7535268011374205,0.6320938637752797,0.5835042121767785,0.3264684153179728,1.86715,2.32484,2.08077,0.006832,0.006832,0.006832
34,5543.16,0.69349,0.53372,1.04742,0.7774344255760184,0.6015955778787636,0.5787424592734327,0.321706662414627,1.86924,2.33844,2.09275,0.006733,0.006733,0.006733
35,5698.52,0.67226,0.51571,1.03224,0.8407871588402561,0.5994371362512955,0.5998655292460602,0.3324000106300991,1.84757,2.34844,2.08051,0.006634,0.006634,0.006634
36,5853.8,0.65148,0.4998,1.01896,0.8441978261447288,0.5954003561083206,0.6043471790374445,0.3348056020622392,1.88441,2.34882,2.14789,0.006535,0.006535,0.006535
37,6009.09,0.62995,0.47415,1.00425,0.8617454622764356,0.6002115389726008,0.6155513035159051,0.34773977517340343,1.86718,2.3566,2.13041,0.006436,0.006436,0.006436
38,6164.54,0.61729,0.46349,0.99718,0.8776289563900181,0.5717069281671051,0.5883648250019932,0.33263068378112626,1.8781,2.39309,2.13319,0.006337,0.006337,0.006337
39,6319.84,0.59898,0.45083,0.98405,0.7882266337133592,0.6071646868107045,0.595779319142151,0.335299901671583,1.87202,2.39356,2.14859,0.006238,0.006238,0.006238
40,6475.19,0.58568,0.4376,0.97561,0.7865954450025245,0.6394589279545031,0.606307900821175,0.3444279677907996,1.86314,2.40051,2.14272,0.006139,0.006139,0.006139
41,6630.43,0.56513,0.41602,0.96244,0.8019187328921842,0.6060607510165031,0.5910175662388052,0.3389412421270828,1.86841,2.45174,2.16343,0.00604,0.00604,0.00604
42,6786.17,0.55506,0.4099,0.95698,0.8375577347258761,0.5916766323845969,0.5985309203008318,0.3407371973743655,1.8669,2.43103,2.16198,0.005941,0.005941,0.005941
43,6941.53,0.53775,0.39463,0.94612,0.8516782268994658,0.5887108347285338,0.6047261420712747,0.3466852693401366,1.86286,2.46575,2.15979,0.005842,0.005842,0.005842
44,7098.89,0.52396,0.37376,0.93615,0.8156437853782986,0.6146615642190862,0.6069669669669668,0.34849770124106405,1.85203,2.46353,2.16775,0.005743,0.005743,0.005743
45,7254.47,0.5121,0.3692,0.93098,0.8526503494645087,0.598827500066438,0.6053193016024874,0.3470971856812564,1.8594,2.4885,2.18976,0.005644,0.005644,0.005644
46,7410.03,0.50345,0.36697,0.92515,0.8537213319514204,0.5617220760583592,0.5924839884131919,0.3432086954210848,1.86891,2.536,2.2015,0.005545,0.005545,0.005545
47,7565.52,0.49121,0.35995,0.92015,0.8024459858088177,0.5916601557309522,0.6100810545058332,0.3573127109410295,1.85244,2.49442,2.18902,0.005446,0.005446,0.005446
48,7721.02,0.4819,0.35085,0.91425,0.8225639799091126,0.5843115682053734,0.5991405564856892,0.3513646389752584,1.85507,2.53383,2.1893,0.005347,0.005347,0.005347
49,7876.36,0.46664,0.33698,0.90524,0.9189688803848095,0.5376661617369581,0.6037869728135214,0.3545116798214143,1.85693,2.54837,2.19877,0.005248,0.005248,0.005248
50,8031.76,0.46794,0.34726,0.90865,0.8933476839671528,0.5372377687421935,0.5975587977357888,0.3497993568790028,1.86222,2.59715,2.19363,0.005149,0.005149,0.005149
51,8187.12,0.44973,0.3275,0.89682,0.8709559116638761,0.5545547317228732,0.6052204416806186,0.3559616253421563,1.85934,2.54615,2.20913,0.00505,0.00505,0.00505
52,8342.5,0.44321,0.32851,0.89455,0.8972856041882589,0.5525940099391426,0.6046602354566956,0.35508836269898214,1.85631,2.55316,2.2133,0.004951,0.004951,0.004951
